experiment_id,generator,model_key,split_kind,fold_id,budget_per_week,threshold,n_total,n_alerts,alerts_per_week,brier_score,calibration_slope,calibration_intercept,precision_tp_before_sl,expectancy_r_per_alert,hit_rate,profit_factor,max_drawdown_r,worst_20_trade_drawdown_r,median_hold_minutes,mean_probability_alerts,event_n_alerts,event_alerts_per_week,event_precision_tp_before_sl,event_expectancy_r_per_alert,event_hit_rate,event_profit_factor,event_max_drawdown_r,event_worst_20_trade_drawdown_r,event_median_hold_minutes,event_mean_probability_alerts,event_max_concurrent_positions,portfolio_selection_policy,overlap_filtered_alerts,primary_metric,test_start,test_end
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_03,1,0.2222222222222222,15,6,2.0,0.24074074074074078,-9.660767107935514e-05,-0.6933462094071995,0.3333333333333333,0.0,0.3333333333333333,1.0,2.0,2.0,125.0,0.22222222222222224,9,3.0,0.3333333333333333,0.0,0.3333333333333333,1.0,4.0,4.0,110.0,0.2222222222222222,2,first_signal,3,0.0,2024-12-02T00:00:00+00:00,2024-12-23T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_03,3,0.16666666666666666,15,8,2.6666666666666665,0.24074074074074078,-9.660767107935514e-05,-0.6933462094071995,0.375,0.125,0.375,1.2,3.0,3.0,152.5,0.20833333333333331,15,5.0,0.3333333333333333,0.0,0.3333333333333333,1.0,6.0,6.0,155.0,0.19999999999999998,3,first_signal,7,0.125,2024-12-02T00:00:00+00:00,2024-12-23T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_04,1,0.38461538461538464,6,3,1.0,0.2386587771204823,,,0.3333333333333333,0.0,0.3333333333333333,1.0,2.0,2.0,95.0,0.38461538461538464,5,1.6666666666666667,0.6,0.8,0.6,3.0,2.0,2.0,1290.0,0.38461538461538464,3,first_signal,2,0.0,2024-12-23T00:00:00+00:00,2025-01-13T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_04,3,1e-06,6,4,1.3333333333333333,0.2386587771204823,,,0.25,-0.25,0.25,0.6666666666666666,2.0,2.0,255.0,0.28846178846153847,6,2.0,0.5,0.5,0.5,2.0,2.0,2.0,852.5,0.3205129871794872,3,first_signal,2,-0.25,2024-12-23T00:00:00+00:00,2025-01-13T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_05,1,0.47892032684224706,11,3,1.0,0.20306182964060007,0.6866278476624165,-1.4481965113248338,0.3333333333333333,0.0,0.3333333333333333,1.0,2.0,2.0,135.0,0.5592909896748579,5,1.6666666666666667,0.4,0.2,0.4,1.3333333333333333,3.0,3.0,135.0,0.5845056286354151,2,first_signal,2,0.0,2025-01-13T00:00:00+00:00,2025-02-03T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_05,3,0.33520770256659493,11,5,1.6666666666666667,0.20306182964060007,0.6866278476624165,-1.4481965113248338,0.2,-0.4,0.2,0.5,4.0,4.0,135.0,0.49278668151929067,9,3.0,0.2222222222222222,-0.3333333333333333,0.2222222222222222,0.5714285714285714,7.0,7.0,135.0,0.5081456906944939,2,first_signal,4,-0.4,2025-01-13T00:00:00+00:00,2025-02-03T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_06,1,0.25,6,4,1.3333333333333333,0.2996868705303485,,,0.25,-0.25,0.25,0.6666666666666666,1.0,1.0,35.0,0.25,4,1.3333333333333333,0.25,-0.25,0.25,0.6666666666666666,1.0,1.0,35.0,0.25,1,first_signal,0,-0.25,2025-02-03T00:00:00+00:00,2025-02-24T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_06,3,1e-06,6,6,2.0,0.2996868705303485,,,0.3333333333333333,0.0,0.3333333333333333,1.0,2.0,2.0,42.5,0.20322850998354658,6,2.0,0.3333333333333333,0.0,0.3333333333333333,1.0,2.0,2.0,42.5,0.20322850998354658,1,first_signal,0,0.0,2025-02-03T00:00:00+00:00,2025-02-24T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_07,1,0.34191396023837706,15,4,1.3333333333333333,0.2293597220379352,0.39917128101617677,-0.18180035322828703,0.75,1.25,0.75,6.0,1.0,1.0,305.0,0.38284201168202525,11,3.6666666666666665,0.45454545454545453,0.5884842173323519,0.45454545454545453,2.6183315976639676,2.0,2.0,335.0,0.38476004332315566,4,first_signal,7,1.25,2025-02-24T00:00:00+00:00,2025-03-17T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_07,3,0.2722343372201455,15,6,2.0,0.2293597220379352,0.39917128101617677,-0.18180035322828703,0.6666666666666666,1.0,0.6666666666666666,4.0,2.0,2.0,230.0,0.3579470544618318,15,5.0,0.4,0.3648884260437247,0.4,1.7819037700936957,4.0,4.0,290.0,0.36395214902339956,4,first_signal,9,1.0,2025-02-24T00:00:00+00:00,2025-03-17T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_08,1,0.625,12,2,0.6666666666666666,0.17773125340174256,0.34407958232253494,-1.3309809537488415,0.5,0.5,0.5,2.0,0.0,0.0,312.5,0.625,4,1.3333333333333333,0.25,-0.25,0.25,0.6666666666666666,2.0,2.0,622.5,0.625,3,first_signal,2,0.5,2025-03-17T00:00:00+00:00,2025-04-07T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_08,3,1e-06,12,6,2.0,0.17773125340174256,0.34407958232253494,-1.3309809537488415,0.3333333333333333,0.0,0.3333333333333333,1.0,2.0,2.0,207.5,0.33346452731526827,12,4.0,0.16666666666666666,-0.5,0.16666666666666666,0.4,8.0,8.0,112.5,0.3168099349903183,3,first_signal,6,0.0,2025-03-17T00:00:00+00:00,2025-04-07T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_09,1,0.5,10,0,0.0,0.21388848888938888,-0.37946238383062575,-5.673916953965038,,,,,,,,,0,0.0,,,,,,,,,0,first_signal,0,,2025-04-07T00:00:00+00:00,2025-04-28T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_09,3,1e-06,10,6,2.0,0.21388848888938888,-0.37946238383062575,-5.673916953965038,0.16666666666666666,-0.26806011488202924,0.16666666666666666,0.5979098276769561,2.6083606892921756,2.6083606892921756,232.5,0.08333383333333333,10,3.3333333333333335,0.2,-0.26083606892921757,0.2,0.6273770443868321,4.608360689292176,4.608360689292176,237.5,0.08333383333333333,3,first_signal,4,-0.26806011488202924,2025-04-07T00:00:00+00:00,2025-04-28T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_10,1,0.2222222222222222,20,10,3.3333333333333335,0.29938271604938277,-7.766230377850619e-05,-0.20081183714289097,0.6,0.8,0.6,3.0,2.0,2.0,135.0,0.22222222222222224,20,6.666666666666667,0.45,0.35,0.45,1.6363636363636365,3.0,3.0,77.5,0.22222222222222224,4,first_signal,10,0.8,2025-04-28T00:00:00+00:00,2025-05-19T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_10,3,0.2222222222222222,20,10,3.3333333333333335,0.29938271604938277,-7.766230377850619e-05,-0.20081183714289097,0.6,0.8,0.6,3.0,2.0,2.0,135.0,0.22222222222222224,20,6.666666666666667,0.45,0.35,0.45,1.6363636363636365,3.0,3.0,77.5,0.22222222222222224,4,first_signal,10,0.8,2025-04-28T00:00:00+00:00,2025-05-19T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_11,1,0.5,10,4,1.3333333333333333,0.2126798130552398,0.33972352480898205,-1.318861063887187,0.25,-0.25,0.25,0.6666666666666666,1.0,1.0,90.0,0.5,8,2.6666666666666665,0.25,-0.25,0.25,0.6666666666666666,3.0,3.0,90.0,0.5,3,first_signal,4,-0.25,2025-05-19T00:00:00+00:00,2025-06-09T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_11,3,0.25,10,5,1.6666666666666667,0.2126798130552398,0.33972352480898205,-1.318861063887187,0.2,-0.4,0.2,0.5,2.0,2.0,90.0,0.4507141520888984,10,3.3333333333333335,0.2,-0.4,0.2,0.5,4.0,4.0,85.0,0.4503570760444492,3,first_signal,5,-0.4,2025-05-19T00:00:00+00:00,2025-06-09T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_12,1,0.999999,39,8,2.6666666666666665,0.5249100186138477,-0.06909632552658292,-1.1230720012679056,0.125,-0.625,0.125,0.2857142857142857,6.0,6.0,87.5,0.999999,17,5.666666666666667,0.11764705882352941,-0.6470588235294118,0.11764705882352941,0.26666666666666666,13.0,13.0,45.0,0.999999,3,first_signal,9,-0.625,2025-06-09T00:00:00+00:00,2025-06-30T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_12,3,0.2,39,18,6.0,0.5249100186138477,-0.06909632552658292,-1.1230720012679056,0.2777777777777778,-0.16666666666666666,0.2777777777777778,0.7692307692307693,12.0,12.0,55.0,0.5636511938148195,37,12.333333333333334,0.1891891891891892,-0.43243243243243246,0.1891891891891892,0.4666666666666667,25.0,19.0,50.0,0.6019725463767426,4,first_signal,19,-0.16666666666666666,2025-06-09T00:00:00+00:00,2025-06-30T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_13,1,0.999999,21,0,0.0,0.21640329678785988,0.44318996057099913,-0.07744094232311806,,,,,,,,,0,0.0,,,,,,,,,0,first_signal,0,,2025-06-30T00:00:00+00:00,2025-07-21T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_13,3,0.16129032258064516,21,10,3.3333333333333335,0.21640329678785988,0.44318996057099913,-0.07744094232311806,0.3,-0.1,0.3,0.8571428571428571,5.0,5.0,65.0,0.16129032258064518,18,6.0,0.3333333333333333,0.0,0.3333333333333333,1.0,8.0,8.0,77.5,0.16129032258064513,3,first_signal,8,-0.1,2025-06-30T00:00:00+00:00,2025-07-21T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_14,1,0.6,6,3,1.0,0.37333300000033337,,,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,35.0,0.6,4,1.3333333333333333,0.25,-0.25,0.25,0.6666666666666666,2.0,2.0,35.0,0.6,2,first_signal,1,0.0,2025-07-21T00:00:00+00:00,2025-08-11T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_14,3,0.16666666666666666,6,3,1.0,0.37333300000033337,,,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,35.0,0.6,4,1.3333333333333333,0.25,-0.25,0.25,0.6666666666666666,2.0,2.0,35.0,0.6,2,first_signal,1,0.0,2025-07-21T00:00:00+00:00,2025-08-11T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_17,1,0.5,24,8,2.6666666666666665,0.49999900000099995,0.009381974233862854,0.7175179811252675,0.75,1.25,0.75,6.0,1.0,1.0,145.0,0.999999,10,3.3333333333333335,0.7,1.1,0.7,4.666666666666667,2.0,2.0,62.5,0.9999990000000001,2,first_signal,2,1.25,2025-09-22T00:00:00+00:00,2025-10-13T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_17,3,1e-06,24,13,4.333333333333333,0.49999900000099995,0.009381974233862854,0.7175179811252675,0.6923076923076923,1.1490484712499478,0.6923076923076923,5.877800769361101,1.0623698737506793,1.0623698737506793,150.0,0.5384614615384615,24,8.0,0.6666666666666666,1.039067921927055,0.6666666666666666,4.531056935850551,2.0623698737506793,2.0623698737506793,70.0,0.4166668333333334,4,first_signal,11,1.1490484712499478,2025-09-22T00:00:00+00:00,2025-10-13T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_18,1,0.999999,15,1,0.3333333333333333,0.16800000000026666,0.3692387530200305,0.41355175070221917,1.0,2.0,1.0,inf,0.0,0.0,390.0,0.999999,4,1.3333333333333333,1.0,2.0,1.0,inf,0.0,0.0,397.5,0.999999,4,first_signal,3,2.0,2025-10-13T00:00:00+00:00,2025-11-03T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_18,3,0.7,15,2,0.6666666666666666,0.16800000000026666,0.3692387530200305,0.41355175070221917,1.0,2.0,1.0,inf,0.0,0.0,227.5,0.8499995,7,2.3333333333333335,1.0,2.0,1.0,inf,0.0,0.0,315.0,0.8714279999999999,4,first_signal,5,2.0,2025-10-13T00:00:00+00:00,2025-11-03T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_19,1,0.7142857142857143,27,5,1.6666666666666667,0.22322268226798678,1.3880105316830342,-0.6569310572453329,0.8,1.4,0.8,8.0,1.0,1.0,215.0,0.7142857142857143,7,2.3333333333333335,0.8571428571428571,1.5714285714285714,0.8571428571428571,12.0,1.0,1.0,215.0,0.7142857142857143,3,first_signal,2,1.4,2025-11-03T00:00:00+00:00,2025-11-24T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_19,3,0.5,27,12,4.0,0.22322268226798678,1.3880105316830342,-0.6569310572453329,0.5,0.6436481154575124,0.5,2.54475547709803,3.0,3.0,195.0,0.5714285714285715,27,9.0,0.4444444444444444,0.3971769402033388,0.4444444444444444,1.765984098963582,5.0,5.0,175.0,0.5726086212404047,4,first_signal,15,0.6436481154575124,2025-11-03T00:00:00+00:00,2025-11-24T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_20,1,0.6,16,5,1.6666666666666667,0.24802295918367345,0.749300684321851,-1.2356674381980919,0.4,0.2,0.4,1.3333333333333333,2.0,2.0,135.0,0.6,10,3.3333333333333335,0.4,0.2,0.4,1.3333333333333333,5.0,5.0,87.5,0.5999999999999999,3,first_signal,5,0.2,2025-11-24T00:00:00+00:00,2025-12-15T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_20,3,0.5,16,6,2.0,0.24802295918367345,0.749300684321851,-1.2356674381980919,0.3333333333333333,0.0,0.3333333333333333,1.0,3.0,3.0,180.0,0.5833333333333334,11,3.6666666666666665,0.36363636363636365,0.09090909090909091,0.36363636363636365,1.1428571428571428,6.0,6.0,105.0,0.5909090909090907,3,first_signal,5,0.0,2025-11-24T00:00:00+00:00,2025-12-15T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_21,1,0.6,12,0,0.0,0.1843199766621212,-0.1981370505354808,-4.250307752053618,,,,,,,,,0,0.0,,,,,,,,,0,first_signal,0,,2025-12-15T00:00:00+00:00,2026-01-05T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_21,3,1e-06,12,7,2.3333333333333335,0.1843199766621212,-0.1981370505354808,-4.250307752053618,0.2857142857142857,-0.14285714285714285,0.2857142857142857,0.8,4.0,4.0,125.0,0.06575297667639099,12,4.0,0.16666666666666666,-0.5,0.16666666666666666,0.4,8.0,8.0,122.5,0.03835631972789474,4,first_signal,5,-0.14285714285714285,2025-12-15T00:00:00+00:00,2026-01-05T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_22,1,0.5,21,4,1.3333333333333333,0.3453825220200984,-0.031439056904577434,-0.9925367755594011,0.25,-0.25,0.25,0.6666666666666666,2.0,2.0,97.5,0.5,6,2.0,0.16666666666666666,-0.5,0.16666666666666666,0.4,4.0,4.0,157.5,0.5,2,first_signal,2,-0.25,2026-01-05T00:00:00+00:00,2026-01-26T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_22,3,1e-06,21,12,4.0,0.3453825220200984,-0.031439056904577434,-0.9925367755594011,0.25,-0.07412299394219819,0.25,0.8888155090867027,3.0,3.0,130.0,0.13601895995491192,21,7.0,0.3333333333333333,0.10050114631874389,0.3333333333333333,1.162348005591817,5.0,5.0,145.0,0.14915397711709255,3,first_signal,9,-0.07412299394219819,2026-01-05T00:00:00+00:00,2026-01-26T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_23,1,0.23076923076923078,23,7,2.3333333333333335,0.4860337515247901,-0.18333424866419018,-1.092639226200889,0.14285714285714285,-0.3409205201608482,0.14285714285714285,0.5227112717748126,2.0,2.0,105.0,0.2307692307692308,12,4.0,0.25,-0.11553697009382809,0.25,0.8266945448592579,4.0,4.0,97.5,0.2307692307692308,3,first_signal,5,-0.3409205201608482,2026-01-26T00:00:00+00:00,2026-02-16T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_23,3,0.23076923076923078,23,7,2.3333333333333335,0.4860337515247901,-0.18333424866419018,-1.092639226200889,0.14285714285714285,-0.3409205201608482,0.14285714285714285,0.5227112717748126,2.0,2.0,105.0,0.2307692307692308,12,4.0,0.25,-0.11553697009382809,0.25,0.8266945448592579,4.0,4.0,97.5,0.2307692307692308,3,first_signal,5,-0.3409205201608482,2026-01-26T00:00:00+00:00,2026-02-16T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_24,1,0.5555555555555556,9,7,2.3333333333333335,0.2832647462277092,,,0.14285714285714285,-0.5714285714285714,0.14285714285714285,0.3333333333333333,4.0,4.0,50.0,0.5555555555555555,7,2.3333333333333335,0.14285714285714285,-0.5714285714285714,0.14285714285714285,0.3333333333333333,4.0,4.0,50.0,0.5555555555555555,1,first_signal,0,-0.5714285714285714,2026-02-16T00:00:00+00:00,2026-03-09T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,outer,outer_24,3,0.5555555555555556,9,7,2.3333333333333335,0.2832647462277092,,,0.14285714285714285,-0.5714285714285714,0.14285714285714285,0.3333333333333333,4.0,4.0,50.0,0.5555555555555555,7,2.3333333333333335,0.14285714285714285,-0.5714285714285714,0.14285714285714285,0.3333333333333333,4.0,4.0,50.0,0.5555555555555555,1,first_signal,0,-0.5714285714285714,2026-02-16T00:00:00+00:00,2026-03-09T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,final,final_frozen,1,0.7142857142857143,19,1,0.2692307692307692,0.1467435775273753,0.16670091332872689,-1.7099836465239366,0.0,-1.0,0.0,0.0,0.0,0.0,180.0,0.7142857142857143,1,0.2692307692307692,0.0,-1.0,0.0,0.0,0.0,0.0,180.0,0.7142857142857143,1,first_signal,0,-1.0,2026-03-01T00:00:00+00:00,2026-03-27T00:00:00+00:00
S1_native_plus_regime,continuation_v1_fast,baseline,final,final_frozen,3,0.125,19,9,2.423076923076923,0.1467435775273753,0.16670091332872689,-1.7099836465239366,0.2222222222222222,-0.19359685316856154,0.2222222222222222,0.7096047202471577,3.0,3.0,85.0,0.2976579634688077,14,3.769230769230769,0.14285714285714285,-0.4815979770369324,0.14285714285714285,0.3870571201348133,7.7423716785170535,7.7423716785170535,72.5,0.32122167781436334,3,first_signal,5,-0.19359685316856154,2026-03-01T00:00:00+00:00,2026-03-27T00:00:00+00:00
S2_plus_crowding_feature,continuation_v1_fast,baseline,outer,outer_01,1,0.4132817242130678,13,5,1.6666666666666667,0.5646845796583226,-0.1306721329478823,-0.9924805425956408,0.4,0.2,0.4,1.3333333333333333,3.0,3.0,195.0,0.8132391876520689,12,4.0,0.25,-0.1131939587447001,0.25,0.8302090618829499,8.0,8.0,132.5,0.8596196404936487,4,first_signal,7,0.2,2024-10-21T00:00:00+00:00,2024-11-11T00:00:00+00:00
S2_plus_crowding_feature,continuation_v1_fast,baseline,outer,outer_01,3,0.333549044465057,13,5,1.6666666666666667,0.5646845796583226,-0.1306721329478823,-0.9924805425956408,0.4,0.2,0.4,1.3333333333333333,3.0,3.0,195.0,0.8132391876520689,12,4.0,0.25,-0.1131939587447001,0.25,0.8302090618829499,8.0,8.0,132.5,0.8596196404936487,4,first_signal,7,0.2,2024-10-21T00:00:00+00:00,2024-11-11T00:00:00+00:00
S2_plus_crowding_feature,continuation_v1_fast,baseline,outer,outer_02,1,0.25,16,7,2.3333333333333335,0.21516907013856246,-0.19650405834319784,-2.673511048692112,0.0,-1.0,0.0,0.0,6.0,6.0,105.0,0.25,11,3.6666666666666665,0.0,-1.0,0.0,0.0,10.0,10.0,95.0,0.25,2,first_signal,4,-1.0,2024-11-11T00:00:00+00:00,2024-12-02T00:00:00+00:00
S2_plus_crowding_feature,continuation_v1_fast,baseline,outer,outer_02,3,1e-06,16,9,3.0,0.21516907013856246,-0.19650405834319784,-2.673511048692112,0.3333333333333333,0.0,0.3333333333333333,1.0,2.0,2.0,80.0,0.18121936801902674,16,5.333333333333333,0.1875,-0.4375,0.1875,0.46153846153846156,6.0,6.0,95.0,0.18006101951070252,2,first_signal,7,0.0,2024-11-11T00:00:00+00:00,2024-12-02T00:00:00+00:00
S2_plus_crowding_feature,continuation_v1_fast,baseline,outer,outer_03,1,0.21428571428571427,15,6,2.0,0.2812922503404028,-0.07764188893080232,-1.0788970422141688,0.3333333333333333,0.0,0.3333333333333333,1.0,3.0,3.0,165.0,0.21428571428571427,11,3.6666666666666665,0.2727272727272727,-0.18181818181818182,0.2727272727272727,0.75,6.0,6.0,190.0,0.2142857142857143,3,first_signal,5,0.0,2024-12-02T00:00:00+00:00,2024-12-23T00:00:00+00:00
S2_plus_crowding_feature,continuation_v1_fast,baseline,outer,outer_03,3,0.21428571428571427,15,6,2.0,0.2812922503404028,-0.07764188893080232,-1.0788970422141688,0.3333333333333333,0.0,0.3333333333333333,1.0,3.0,3.0,165.0,0.21428571428571427,11,3.6666666666666665,0.2727272727272727,-0.18181818181818182,0.2727272727272727,0.75,6.0,6.0,190.0,0.2142857142857143,3,first_signal,5,0.0,2024-12-02T00:00:00+00:00,2024-12-23T00:00:00+00:00
S2_plus_crowding_feature,continuation_v1_fast,baseline,outer,outer_04,1,0.35714285714285715,6,4,1.3333333333333333,0.2704081632653061,,,0.25,-0.25,0.25,0.6666666666666666,2.0,2.0,255.0,0.35714285714285715,6,2.0,0.5,0.5,0.5,2.0,2.0,2.0,852.5,0.35714285714285715,3,first_signal,2,-0.25,2024-12-23T00:00:00+00:00,2025-01-13T00:00:00+00:00
S2_plus_crowding_feature,continuation_v1_fast,baseline,outer,outer_04,3,0.35714285714285715,6,4,1.3333333333333333,0.2704081632653061,,,0.25,-0.25,0.25,0.6666666666666666,2.0,2.0,255.0,0.35714285714285715,6,2.0,0.5,0.5,0.5,2.0,2.0,2.0,852.5,0.35714285714285715,3,first_signal,2,-0.25,2024-12-23T00:00:00+00:00,2025-01-13T00:00:00+00:00
S2_plus_crowding_feature,continuation_v1_fast,baseline,outer,outer_05,1,0.513904361361305,11,1,0.3333333333333333,0.2341658787182121,-0.401227228630935,-1.6350903996486221,0.0,-1.0,0.0,0.0,0.0,0.0,170.0,0.5703436818240836,2,0.6666666666666666,0.0,-1.0,0.0,0.0,1.0,1.0,167.5,0.5705698888712605,2,first_signal,1,-1.0,2025-01-13T00:00:00+00:00,2025-02-03T00:00:00+00:00
S2_plus_crowding_feature,continuation_v1_fast,baseline,outer,outer_05,3,0.4164137861266103,11,3,1.0,0.2341658787182121,-0.401227228630935,-1.6350903996486221,0.0,-1.0,0.0,0.0,2.0,2.0,45.0,0.4909440481587284,4,1.3333333333333333,0.0,-1.0,0.0,0.0,3.0,3.0,105.0,0.5109070600986556,2,first_signal,1,-1.0,2025-01-13T00:00:00+00:00,2025-02-03T00:00:00+00:00
S2_plus_crowding_feature,continuation_v1_fast,baseline,outer,outer_06,1,0.3333333333333333,6,4,1.3333333333333333,0.3070708373505055,,,0.25,-0.25,0.25,0.6666666666666666,3.0,3.0,72.5,0.3333333333333333,4,1.3333333333333333,0.25,-0.25,0.25,0.6666666666666666,3.0,3.0,72.5,0.3333333333333333,1,first_signal,0,-0.25,2025-02-03T00:00:00+00:00,2025-02-24T00:00:00+00:00
S2_plus_crowding_feature,continuation_v1_fast,baseline,outer,outer_06,3,1e-06,6,6,2.0,0.3070708373505055,,,0.3333333333333333,0.0,0.3333333333333333,1.0,2.0,2.0,42.5,0.2645994156592508,6,2.0,0.3333333333333333,0.0,0.3333333333333333,1.0,2.0,2.0,42.5,0.2645994156592508,1,first_signal,0,0.0,2025-02-03T00:00:00+00:00,2025-02-24T00:00:00+00:00
S2_plus_crowding_feature,continuation_v1_fast,baseline,outer,outer_07,1,0.3426172021349592,15,3,1.0,0.27185336891217204,-0.5995428024568762,-0.8074689392159342,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,105.0,0.41454158591874196,6,2.0,0.16666666666666666,-0.5,0.16666666666666666,0.4,3.0,3.0,180.0,0.4148274208942693,2,first_signal,3,0.0,2025-02-24T00:00:00+00:00,2025-03-17T00:00:00+00:00
S2_plus_crowding_feature,continuation_v1_fast,baseline,outer,outer_07,3,0.2568636189968519,15,6,2.0,0.27185336891217204,-0.5995428024568762,-0.8074689392159342,0.6666666666666666,1.0,0.6666666666666666,4.0,2.0,2.0,230.0,0.3524898303497063,15,5.0,0.4,0.3648884260437247,0.4,1.7819037700936957,4.0,4.0,290.0,0.3424391510086861,4,first_signal,9,1.0,2025-02-24T00:00:00+00:00,2025-03-17T00:00:00+00:00
S2_plus_crowding_feature,continuation_v1_fast,baseline,outer,outer_08,1,0.4,12,4,1.3333333333333333,0.1688888888888889,0.2780226375209765,-1.4574423098004794,0.5,0.5,0.5,2.0,1.0,1.0,297.5,0.4,6,2.0,0.3333333333333333,0.0,0.3333333333333333,1.0,3.0,3.0,360.0,0.39999999999999997,3,first_signal,2,0.5,2025-03-17T00:00:00+00:00,2025-04-07T00:00:00+00:00
S2_plus_crowding_feature,continuation_v1_fast,baseline,outer,outer_08,3,1e-06,12,6,2.0,0.1688888888888889,0.2780226375209765,-1.4574423098004794,0.3333333333333333,0.0,0.3333333333333333,1.0,2.0,2.0,207.5,0.37777777777777777,12,4.0,0.16666666666666666,-0.5,0.16666666666666666,0.4,8.0,8.0,112.5,0.36666666666666664,3,first_signal,6,0.0,2025-03-17T00:00:00+00:00,2025-04-07T00:00:00+00:00
S2_plus_crowding_feature,continuation_v1_fast,baseline,outer,outer_09,1,0.5,10,0,0.0,0.2187496000007,-0.30556789056369,-5.1547454664529555,,,,,,,,,0,0.0,,,,,,,,,0,first_signal,0,,2025-04-07T00:00:00+00:00,2025-04-28T00:00:00+00:00
S2_plus_crowding_feature,continuation_v1_fast,baseline,outer,outer_09,3,1e-06,10,6,2.0,0.2187496000007,-0.30556789056369,-5.1547454664529555,0.16666666666666666,-0.26806011488202924,0.16666666666666666,0.5979098276769561,2.6083606892921756,2.6083606892921756,232.5,0.083334,10,3.3333333333333335,0.2,-0.26083606892921757,0.2,0.6273770443868321,4.608360689292176,4.608360689292176,237.5,0.0750007,3,first_signal,4,-0.26806011488202924,2025-04-07T00:00:00+00:00,2025-04-28T00:00:00+00:00
S2_plus_crowding_feature,continuation_v1_fast,baseline,outer,outer_10,1,0.25,20,9,3.0,0.2766756333318775,0.6427853760563862,0.7673187236907143,0.6666666666666666,1.0,0.6666666666666666,4.0,2.0,2.0,145.0,0.25,16,5.333333333333333,0.5625,0.6875,0.5625,2.5714285714285716,3.0,3.0,110.0,0.25,4,first_signal,7,1.0,2025-04-28T00:00:00+00:00,2025-05-19T00:00:00+00:00
S2_plus_crowding_feature,continuation_v1_fast,baseline,outer,outer_10,3,1e-06,20,10,3.3333333333333335,0.2766756333318775,0.6427853760563862,0.7673187236907143,0.6,0.8,0.6,3.0,2.0,2.0,135.0,0.2250001,20,6.666666666666667,0.45,0.35,0.45,1.6363636363636365,3.0,3.0,77.5,0.2125167263381395,4,first_signal,10,0.8,2025-04-28T00:00:00+00:00,2025-05-19T00:00:00+00:00
